protein,degree,eigenvector,katz,page rank,betweenness,subgraph,closeness
YHR213W-A,6.0,1.6461506769674279e-12,0.004643144572101743,0.00020400784929528967,3.3439809968379344e-05,3.237969531299449e+70,0.14047231270358307
YAL065C,4.0,8.654335922541116e-11,0.004603769254395348,0.00017821262834390904,0.0006420370491637993,9.053476513323922e+73,0.16341513958376505
YER158C,1.0,4.0422312703091637e-13,0.004546534280243937,6.543232948818265e-05,0.0,1.9290186111825922e+69,0.14046516362155834
YFR056C,3.0,1.8682473629197454e-08,0.004586536565959157,8.894986681967781e-05,0.003754261512403926,4.2428674061870745e+78,0.19273070074368912
YHR212W-A,5.0,9.549550150776875e-12,0.0046232826470545725,0.00023325216556311905,0.00019476127671032566,1.1094886048892366e+72,0.14939915556999026
YAL066W,1.0,1.2969196476760177e-13,0.004546455101993444,7.347382754501023e-05,0.0,1.9788017116658075e+68,0.1316197334223515
YNL162W-A,3.0,2.78157670010024e-11,0.004584710133174252,0.00016184973083778153,0.00036231884057971015,9.28712387165307e+72,0.1515650741350906
YAL068C,17.0,1.1161965206549525e-10,0.004868722439150747,0.00026292198918333295,0.0025678497680021815,1.5006673778521325e+74,0.16379821958456972
YLL064C,16.0,2.566067157565601e-11,0.004850413290276947,0.00022721459610427903,5.75321275534436e-06,7.827749924418755e+72,0.14869487918541066
YGR294W,17.0,2.5775942769585746e-11,0.004869642171360484,0.0002431348619629633,2.005214966264427e-05,7.895010250407998e+72,0.14869888475836432
YLR461W,14.0,2.53994826167768e-11,0.004810626379939595,0.00020088169677477823,0.0,7.687367403630755e+72,0.14868286376124548
YHL046C,18.0,2.77293997793091e-11,0.004889671599053316,0.0002632827060463494,0.00044753636699270706,9.143176526009115e+72,0.15425888665325285
YIL176C,16.0,2.566067157565601e-11,0.004850413290276947,0.00022721459610427903,5.75321275534436e-06,7.827749924418758e+72,0.14869487918541066
YGL263W,3.0,6.8029064555877e-13,0.004587070352546785,9.027248123317526e-05,0.0003139291093164053,4.825594222061548e+69,0.14078759436849622
YEL049W,18.0,2.588921855275497e-11,0.0048887852786847425,0.00026049190821623183,3.703315052171263e-05,7.962510702378168e+72,0.14870289054712965
YCR104W,17.0,2.5775942769585746e-11,0.004869642171360484,0.0002431348619629633,2.005214966264427e-05,7.895010250407998e+72,0.14869888475836432
YKL224C,21.0,2.8890998410965023e-11,0.004948327292041571,0.0003154944179774594,0.0011824407269565484,9.909391201721439e+72,0.15751177058068197
YDR542W,15.0,2.5536817334753655e-11,0.0048307697387243165,0.00021335798077276081,4.689240294304224e-09,7.759105331512988e+72,0.1486868686868687
YBR301W,20.0,5.018029997961872e-09,0.004926577865714132,0.0003081125655010258,0.004691908601761236,3.072044603701158e+77,0.16629511357474241
YNR076W,15.0,2.5536817334753655e-11,0.0048307697387243165,0.00021335798077276081,4.689240294304224e-09,7.759105331512988e+72,0.1486868686868687
YOL161C,16.0,2.5660671575656012e-11,0.004850413290276947,0.000227214596104279,5.75321275534436e-06,7.827749924418755e+72,0.14869487918541066
YJL223C,15.0,2.5536817334753655e-11,0.0048307697387243165,0.00021335798077276081,4.689240294304224e-09,7.759105331512988e+72,0.1486868686868687
YIR041W,17.0,2.575499568170871e-11,0.0048688829367287715,0.0002482256369984862,3.6960076527126384e-05,7.890777068796405e+72,0.14869888475836432
YGL261C,17.0,2.5544648462779065e-11,0.004868876076390594,0.000273618730714555,0.0015274256744169403,7.761221039870922e+72,0.1487109027721652
YAR002W,46.0,6.170970730030693e-05,0.005600364309170433,0.0002884648154639328,0.0009350609452544248,4.63180459567905e+85,0.2716000787246605
YOR230W,10.0,8.169995122230836e-06,0.00475271328295638,8.717633507928114e-05,4.4862589902512924e-05,8.12420393553275e+83,0.24705724387951483
YMR219W,14.0,0.000691467318897124,0.005357151412014185,0.00010599838423730945,0.00042478391434355175,5.825589394667985e+87,0.27249839561633016
YML103C,38.0,6.64497967085241e-05,0.005418297604997919,0.0002495633959908619,0.0011319324393793254,5.378437135578816e+85,0.27081391355541384
YLR335W,56.0,0.0003394147749301816,0.006020994621475175,0.0003398117901678747,0.0019610740561424134,1.402600278532232e+87,0.2895206126088325
YGR119C,39.0,6.078777045391292e-05,0.0054509027100265155,0.00023050525968303323,8.644117190317478e-05,4.494199760185533e+85,0.2691763787974838
YER110C,43.0,0.0012976352264282632,0.00655108961087105,0.00022708265120042253,0.0016631886868519942,2.049031926139234e+88,0.295171381209561
YDL088C,35.0,2.8218125557424002e-05,0.005329526947696049,0.0002162573752279223,6.91214703151163e-05,9.682964735925977e+84,0.25992371803927106
YKR082W,37.0,3.160705089020427e-05,0.0053821931336598015,0.00022821902939209693,0.00046690872490114707,1.2152886908853548e+85,0.2670020315371965
YGL097W,21.0,7.80726604105394e-05,0.0051400183743250056,0.0001532937246653768,0.0028730115182688883,7.41453041893633e+85,0.28438948995363217
YER116C,38.0,1.4227850789686975e-05,0.005388930279547216,0.0002542318506192512,0.0005006019825806242,2.4615748341732467e+84,0.2647355042923601
YML034W,21.0,1.4486655478137009e-05,0.004980330111899962,0.0001823072490671807,0.0007382971556340034,2.551992802770109e+84,0.2561841555669003
YBL079W,38.0,0.00016351744723340714,0.005500216184451118,0.0002292248854189737,0.0001921880298237818,3.2521884989518337e+86,0.269071411162564
YIL115C,49.0,0.00015327205115545786,0.005732466328075798,0.0002849290745333325,0.0006735004868898638,2.85703934868701e+86,0.27558662006989515
YMR153W,35.0,3.206804229856853e-05,0.00533502520349202,0.00021274814445597012,5.018674177581159e-05,1.2503642977890061e+85,0.261239943208708
YER105C,35.0,2.64579068979371e-05,0.0053265346050387335,0.00021747701185131145,0.00011503650231213344,8.51316879242448e+84,0.26117814052519517
YJL039C,33.0,0.00018782985633497592,0.005402350194268809,0.00019468238944025416,7.55504361312509e-05,4.2984878348007914e+86,0.2601687326200688
YDL013W,42.0,1.8722536347795178e-05,0.005490627131425498,0.0002957054627360736,0.0010863095359258702,4.262308285740414e+84,0.2741767247802116
YLR347C,55.0,0.0004448921596922225,0.0060898923093809475,0.00031668915626275544,0.001470781272277331,2.4078757342212033e+87,0.2836004932182491
YPL020C,20.0,1.770517816538445e-05,0.004984101392559751,0.00014315358903703416,0.0001486101906350359,3.8090869616301505e+84,0.2592523013338343
YDR159W,29.0,0.00012657057965857798,0.0052656501004100945,0.0001820437364408528,0.0002581075410828559,1.951569673836178e+86,0.26251961763446996
YGL086W,29.0,5.668039157780548e-06,0.0051866592344424955,0.00019937972389001655,0.0002565943209043962,3.891808531393848e+83,0.2583785807901142
YFR002W,38.0,0.00020034847513673,0.005518482227707417,0.00022704723330053923,0.00019029938052657938,4.8900734804118564e+86,0.26732529420310913
YOR166C,2.0,4.606418201823482e-07,0.004569851793438483,5.2370225287103915e-05,6.862940556698999e-06,2.576834485866448e+81,0.21605542291283417
YMR047C,45.0,0.0004590997408087449,0.0058769347096623795,0.0002653394763377509,0.00035668471681528005,2.565557803808819e+87,0.2781557067271353
YNL189W,49.0,0.0010370274568674272,0.006408584279472516,0.0002810440926470331,0.0017664106538586753,1.3084872631689493e+88,0.2883560570443504
YIL149C,40.0,3.9333388894463213e-05,0.0054400820143840215,0.0002491600080678872,0.0002820132283712248,1.8818058524125634e+85,0.26075865652605223
YOR098C,44.0,6.912201177126614e-05,0.0055665012867112534,0.00025661187836079275,0.0003950545656570767,5.811405928712985e+85,0.27126640129736107
YGL172W,37.0,5.1446065722021116e-05,0.005399143492424238,0.00022205946515551354,8.168284096086337e-05,3.219082333276523e+85,0.2664735698769008
YDL207W,40.0,0.0001178361014284714,0.005495682413342652,0.0002404250090492739,0.000352689327318706,1.6908932999380268e+86,0.2593010146561443
YGL092W,38.0,5.008717138249279e-05,0.005416307507239612,0.00022589286209945102,7.043344231881343e-05,3.051839511853986e+85,0.26542289753329806
YJL061W,35.0,2.7447241658410706e-05,0.005330878411336766,0.00021417380956990751,0.0004380311435957095,9.165261487309358e+84,0.26463397094779234
YKL068W,41.0,0.000327161649048875,0.0056903647637994775,0.00024127968236467838,0.00028551644502337284,1.303182753051667e+87,0.27676109300576585
YDR192C,40.0,0.00031869052642744374,0.005661008225092001,0.00023555499521420221,0.00018272214201379072,1.236633809813907e+87,0.27125307125307124
YMR129W,38.0,0.00041518046047836124,0.005674070229677994,0.00024272118874052237,0.0005233389617841268,2.098336135734239e+87,0.26683424372794506
YLR293C,45.0,0.0007824661806420071,0.00610416358887616,0.0002873397763024317,0.0016677905011760602,7.454918810196522e+87,0.2926829268292683
YBR111W-A,51.0,0.0011373173449705338,0.0066335932833013365,0.0002835281951911117,0.0019740703551731666,1.5758744455101253e+88,0.29146206241089817
YJL041W,46.0,0.000290826494833478,0.005761477755485141,0.0002810912640876435,0.0010943296718250964,1.030328366564539e+87,0.27658081972141496
YDR381W,54.0,0.0005174762636923944,0.006123648085002867,0.0003240140266376173,0.0025552034827610232,3.2592892560992587e+87,0.28269998975724675
YKR095W,23.0,2.777541437244124e-05,0.0050593141293519975,0.00015015806805156217,4.0784630865078243e-05,9.387507209361326e+84,0.2509204963861994
YAR003W,27.0,0.0010825267400084713,0.006027053459140443,0.00015937003819789557,0.0002304400463396986,1.4278214072005746e+88,0.2829898492771455
YBR175W,21.0,0.0010766425719576883,0.005894116250187768,0.00012234778942585493,9.04775279274064e-05,1.4123516979146776e+88,0.27793162479230654
YJL149W,5.0,2.0487658627563115e-05,0.00465602621870612,5.6470246865597185e-05,7.367751717232088e-06,5.113847663239023e+84,0.24366557782290102
YHL025W,24.0,9.667629185755049e-05,0.005223272186496085,0.0001478347197699181,0.00029098219960031795,1.1374109486792964e+86,0.2737416315397967
YBR258C,9.0,3.139994710952917e-05,0.0047401981674445315,8.799680882569811e-05,0.00016666502253675797,1.2012280022444525e+85,0.23477373256209594
YDL074C,30.0,0.00013026240630082403,0.005358597714667901,0.000167138442315737,8.762945482943902e-05,2.0656168340643947e+86,0.2673511890347266
YHR154W,46.0,6.422323270918944e-05,0.0056748948990896,0.0002619008259224066,0.00036816770686027395,5.01899166188508e+85,0.2697288052773027
YNL031C,211.0,0.0019129060187549213,0.011051683938017786,0.0010732902700265467,0.010579582752524309,4.456573148749046e+88,0.3293163107027801
YPL138C,19.0,0.001078610041051262,0.005844263545393026,0.00011424468208085344,0.00011358508268167348,1.417532396335077e+88,0.27969193352249694
YLL039C,261.0,0.041648463703834335,0.041243471319268574,0.0009963623487597442,0.01985230534704647,2.113427580736589e+91,0.33339373074832396
YLR015W,27.0,0.001086781505405001,0.006031042347651344,0.0001583516172539573,0.00018254958198544495,1.4390704089177238e+88,0.2831350020517029
YDR469W,21.0,0.0010766425719576883,0.005894116250187768,0.00012234778942585495,9.04775279274064e-05,1.4123516979146771e+88,0.27793162479230654
YBL003C,143.0,0.00190967481389946,0.009510765759826,0.0006789757887233924,0.00309554158863767,4.441215559473296e+88,0.314583689519576
YHR119W,53.0,0.0012778210009324782,0.006799627054522609,0.0003071551859045161,0.0012514242696024104,1.9892915287109608e+88,0.295139817141635
YCR084C,24.0,3.681898734073968e-05,0.005100713147132733,0.00020760655202335158,0.000737767459390189,1.6501554528338718e+85,0.27922504931964187
YJL168C,62.0,0.0004210144942281309,0.006373270062990787,0.00033343119258513526,0.0006359849872787102,2.1581474461722895e+87,0.2843601895734597
YBR009C,222.0,0.002342153266218099,0.011577294324447734,0.0011377765899288658,0.013971549373299419,6.68084256842886e+88,0.3286301125200929
YNL030W,179.0,0.001858817691783907,0.010250033215585127,0.0008925017667041559,0.005397828636845407,4.208183349425339e+88,0.3196479240257108
YAR007C,85.0,8.12942205296479e-05,0.006676352723214417,0.00044549357513836964,0.0010138549337445635,8.028383985129366e+85,0.2878898508396787
YIR008C,55.0,0.000224202706884922,0.0060531164746245895,0.0002878934594864862,0.0006982638007290154,6.119523001101492e+86,0.2820787980990342
YGL163C,57.0,4.388345267403537e-05,0.005951562661628439,0.0003263083252618314,0.0006986572854701077,2.3390872131834742e+85,0.27249839561633016
YGL201C,71.0,0.0003563071920195368,0.006639694754302251,0.0003470422285965334,0.000526417356394694,1.5442631019922478e+87,0.2905721956098331
YML061C,32.0,1.14883287356094e-05,0.0053351837275736344,0.00019699056939530434,0.00027315921838201693,1.5963918380966367e+84,0.2632959694729311
YBR170C,65.0,0.0013197645441670998,0.00695783655488331,0.00042786849191709086,0.0032113679867010435,2.1222879897560327e+88,0.29055690072639223
YDR386W,62.0,2.3553503860835456e-05,0.006042033622129163,0.00033935713945125554,0.000574052285637852,6.721109007754585e+84,0.2741767247802116
YJL173C,30.0,3.177384494871496e-05,0.0052780814595514425,0.0001776206466369422,8.545753506333808e-05,1.2276897353491292e+85,0.26717003049223176
YDL220C,37.0,1.2695384942649296e-05,0.0054072935606223555,0.00025561837909647333,0.0019904814335025543,1.9518748644660513e+84,0.27391822151647477
YIR002C,41.0,1.4061015272105176e-05,0.0054811374142988865,0.0002787484574892981,0.0006727679573730486,2.3982798538876616e+84,0.2587783038769865
YIL082W,10.0,1.9065787443317763e-05,0.004784726735818529,7.713828784593717e-05,0.00028623433338522856,4.418521001553647e+84,0.25858434440436595
YKL045W,52.0,6.147336670614767e-05,0.005840086390176026,0.0002741235655836615,0.0006739869688173813,4.5900776254392226e+85,0.2758069351453982
YDL059C,26.0,8.808974886900122e-06,0.0051891181430911825,0.00015259405454933736,4.559977735195293e-06,9.38375720600597e+83,0.25403838188595884
YHR031C,40.0,2.2842170060542128e-05,0.005523021686332618,0.0002279689867513213,0.0002536821483502708,6.324955818362175e+84,0.26661514683153015
YLR288C,35.0,1.0912581979963202e-05,0.005405358804887248,0.00019342171559732376,3.206181666072219e-05,1.4375946357682057e+84,0.25885111371629543
YNL250W,23.0,6.227971984187922e-06,0.005109240737992659,0.000142991455710879,1.609517159977824e-05,4.6829643205142826e+83,0.2572826846888837
YNL312W,62.0,5.914851641509927e-05,0.006111187773199705,0.0003308929629862844,0.0005259588646534347,4.248809291346585e+85,0.28478563689831293
YER173W,52.0,5.201827423520712e-05,0.0058457468532588045,0.00028313390014063827,0.0003478405636361477,3.286635943475737e+85,0.27292954264524105
YJL092W,75.0,5.065911342640311e-05,0.006320591873772864,0.0004217722580766509,0.0005988854574837452,3.118340248262084e+85,0.27450395345367745
YDL164C,59.0,3.483478198433613e-05,0.005995920667621086,0.00032400794543049986,0.0008622372286566697,1.470209624920571e+85,0.27105327768229803
YOR217W,23.0,7.767106783013665e-06,0.005097957633529352,0.00013420810263394575,6.212573736778065e-06,7.289541489019381e+83,0.24983027834351662
YIL128W,29.0,0.00015024410134873608,0.005305416438231598,0.00020673224128238025,0.0007962605899274334,2.749045366727118e+86,0.27081391355541384
YBR087W,41.0,2.3615300670527284e-05,0.005560606162180339,0.00022153974188757506,0.00035787337408199084,6.75280142668291e+84,0.26578073089701
YPR019W,76.0,0.0003585431041411391,0.0067527812668300375,0.0003771426829770074,0.0011217196201942503,1.5637114758156215e+87,0.29067930489731436
YOR144C,59.0,2.4010887456476357e-05,0.005970111921698276,0.00031951588054606904,0.0002788686443332172,6.9798521856491065e+84,0.2682346080956315
YMR048W,73.0,0.00010504984134327753,0.006488666528946632,0.0003662223451129858,0.00036812901797404166,1.3403337772578373e+86,0.2781837423776647
YLR234W,50.0,2.614615927815391e-05,0.0057545218020651516,0.00027667049437389655,0.00021084539799290022,8.294331191348245e+84,0.269071411162564
YBR274W,53.0,4.8517505364396824e-05,0.0059377871896689515,0.00028529932143294795,0.0007886541605687459,2.8566016603800625e+85,0.28825065274151435
YDR499W,22.0,8.034906569563087e-06,0.00509790717543989,0.0001329487571791235,2.607628902009595e-05,7.799936037305423e+83,0.26053712181998395
YBR058C,15.0,0.0008063252477563792,0.005469303872923663,0.00010307910042554991,6.006288809016135e-05,7.922241051693514e+87,0.2697288052773027
YBR073W,19.0,4.952134496917883e-06,0.005003414070297793,0.00012804583979943867,1.0091558261340488e-05,2.9616059741639943e+83,0.24953663939243254
YLR103C,83.0,0.00011677129036618549,0.006757462214496866,0.000411806007494072,0.0005952554448037171,1.6558527389933096e+86,0.28525657588755104
YGR258C,46.0,7.719956404549327e-05,0.005691590561426833,0.00025278867352033065,0.00016867841191799541,7.247730026359853e+85,0.2697815356043204
YDR097C,53.0,6.458694559839111e-05,0.005864826512840729,0.00029302528827334306,0.0002714916791902784,5.071211875346052e+85,0.2691895055105823
YBL088C,42.0,1.7283824792680152e-05,0.005540375765496791,0.0002485174276335519,0.0005748467576292047,3.618676428882873e+84,0.2743402415386909
YPL024W,31.0,1.424251345045242e-05,0.005299509392208702,0.00018205505517668985,4.867260143974665e-05,2.4599533155742927e+84,0.25829394974498154
YLR318W,20.0,0.00031276820652776846,0.005235008392153093,0.00012807123370811138,0.0004681133546576052,1.1911452676159295e+87,0.27491408934707906
YMR224C,41.0,2.3277900777048588e-05,0.005540468987755359,0.0002536309047622917,0.00484737498775502,6.576006883504044e+84,0.28326576692153743
YGR048W,52.0,0.0013383470647180113,0.006703298626596749,0.00032589034003502104,0.0013674002789726628,2.182470435360736e+88,0.2887180291856269
YPR135W,79.0,0.00010674520994255425,0.006632647697634203,0.0004005895652069319,0.0005511519956390011,1.3838996463426854e+86,0.2806018706791379
YER009W,30.0,0.0006520278831226544,0.005688194044461121,0.0001952577551081176,0.0011452215459540427,5.1795119261210155e+87,0.27812767672696126
YPL194W,43.0,1.2445555241064645e-05,0.005601194835280285,0.00023747314884854298,0.00010702811301294227,1.8698974307662997e+84,0.26696329254727474
YDR489W,55.0,0.00011413499732239875,0.006048821949529217,0.0002722800922566738,0.00012336735445136977,1.5830365553467924e+86,0.27451760493335986
YER162C,40.0,7.723591544052518e-05,0.005527389656219465,0.0002213991006542027,0.00015060702367510122,7.256281397470131e+85,0.26675687430532063
YKL017C,13.0,2.2769682130828905e-05,0.004863372079029418,9.049475488532633e-05,0.0,6.310623008002521e+84,0.2529209621993127
YNL262W,81.0,7.884221844326627e-05,0.006564103108974173,0.00041663574034468074,0.0013297006871117018,7.547716080689729e+85,0.29075585988938635
YDR076W,35.0,2.154980249324895e-05,0.0053988828394015125,0.00020229502042771764,3.172180943702637e-05,5.638124830208873e+84,0.2557213008431391
YOR368W,35.0,1.3896654054013027e-05,0.0053927071069462505,0.00019985554793121004,4.6242494260297446e-05,2.336832984140933e+84,0.2595448561218732
YJR006W,29.0,3.657117106974229e-05,0.005252354208360098,0.00017783117472365063,0.00011784215980260115,1.626773832178801e+85,0.25916709704680974
YBL023C,83.0,0.0003633277347293033,0.006921554098850151,0.00040902920489389925,0.0013004919326169726,1.605675160699479e+87,0.29324266893327666
YBR136W,96.0,9.132055492155165e-05,0.006935062272116916,0.0005299084957638571,0.0022074631080164354,1.0134920009593012e+86,0.29597855227882036
YNL102W,74.0,7.746843740546566e-05,0.006378236628696243,0.00040570470859963356,0.002487009335035879,7.289561704383436e+85,0.28449208885223937
YBR114W,45.0,0.00017494402998638914,0.005726899846539533,0.00026318292720448457,0.0011965718342837068,3.7263200837434596e+86,0.2842137781896818
YDL102W,72.0,6.591659093366528e-05,0.006338651273146829,0.0004040764887714399,0.0018697938158877823,5.2778851794286306e+85,0.28850676841059947
YGL175C,31.0,9.750256498390612e-06,0.005292600554818344,0.00019667176085283165,0.0002403116567494465,1.1502750401846115e+84,0.26911076443057724
YDL156W,6.0,1.6824645918929562e-05,0.0047010528072716565,5.569204801443172e-05,3.4176887888457365e-06,3.4438807183683643e+84,0.25529553232818425
YEL032W,68.0,0.0003500361948335143,0.006553922517637336,0.00032867703280085777,0.0003362057752686378,1.4903808688261898e+87,0.28564036222509703
YBL035C,46.0,5.150923349076956e-05,0.005678982211657971,0.00024536824635869217,0.00021012963520664302,3.2230127078363186e+85,0.26701494703236106
YNL273W,77.0,0.00010749730890905047,0.006602264929917086,0.0003863207570852754,0.00044865650130550413,1.4033820821729101e+86,0.28200674363952183
YJR052W,38.0,0.00024236083791653865,0.00561039459217859,0.00021880169919843696,0.00027545494899755877,7.15370467899237e+86,0.2728620860108749
YLR032W,55.0,4.5043887314847624e-05,0.0058784833833536,0.0003124816249563936,0.0007321409303443221,2.4666874191021122e+85,0.27627627627627627
YCR066W,48.0,0.0005122706446229668,0.0060783202585280955,0.00026325033382552454,0.000523891696582328,3.1968392210027566e+87,0.2813168892059933
YLR274W,81.0,0.00036100250891607397,0.00683762567115224,0.00041663553232292527,0.0013662443136015932,1.585243571327111e+87,0.2895509861519094
YPL153C,85.0,7.458591669525877e-05,0.006700959908401673,0.0004740677189619952,0.0017040358196663376,6.755141935053114e+85,0.289490245437382
YJR043C,56.0,6.209711707400998e-05,0.005947507160579097,0.00029635251429278723,0.00021923482861541368,4.688181922197704e+85,0.2679351519269974
YDR004W,41.0,2.1538275720440748e-05,0.00553851183465485,0.00023413336710607368,4.673964164440224e-05,5.629429214003765e+84,0.25818521983161835
YBR088C,93.0,0.000555691486354218,0.007155412773467887,0.0005146200628883379,0.0040194733796710715,3.760675918753298e+87,0.2934141285281454
YMR106C,41.0,2.4956714441832368e-05,0.0054997837048937764,0.00025910810937753223,0.0007706313481808803,7.567715044965398e+84,0.2841113798960317
YOL102C,5.0,2.382151362332557e-06,0.004629404551712591,6.543717649599812e-05,0.0,6.89466101901378e+82,0.195564373272869
YJL087C,8.0,2.5688874725567365e-06,0.004688647872418565,0.00011601062239712063,0.00048617051535972404,8.020244015000852e+82,0.21542304089915704
YKR079C,9.0,0.00021384549222770442,0.004872706608698346,8.987186260023004e-05,0.0001860157180594015,5.567973939692477e+86,0.24716786817713698
YAR014C,8.0,9.547831288839272e-06,0.0047073933134165365,9.684552796233355e-05,6.375448939012338e-05,1.1106375564583847e+84,0.24785595617619324
YIL159W,31.0,7.491854255129031e-06,0.005214225409883763,0.0002802759875627094,0.00011025853194888713,6.830509176845586e+83,0.2647355042923601
YAR015W,25.0,9.356263924647823e-05,0.005146650577343716,0.00019576261407112136,0.00039676276410356774,1.0666106350670585e+86,0.27713625866050806
YLR028C,34.0,4.532886686066391e-05,0.005289446191952388,0.00027061634744078675,0.0007658812166859713,2.5017204112915844e+85,0.2692420251682763
YNL220W,47.0,0.0012235988367692145,0.006463419133729473,0.00034300820777167666,0.0034984331426710902,1.8242288208623304e+88,0.29075585988938635
YCL018W,48.0,0.00012684835402575033,0.005669275911648435,0.00038206107863604673,0.0020723468067954907,1.9605172986442407e+86,0.29101644875579924
YGL154C,10.0,3.511266993587112e-05,0.004799719955461446,0.00011109750890574087,0.000754650809691178,1.5012957289393805e+85,0.2684563758389262
YHR216W,20.0,4.0925054727700045e-05,0.004984239816551972,0.00017392001774976486,0.0001824875389134317,2.0390211187596207e+85,0.2560415603692194
YGR061C,20.0,3.146616833349707e-05,0.004995810600025897,0.00016318614610785875,0.00019324167213063042,1.2053585014486116e+85,0.2707209416380579
YDR007W,31.0,4.0922959897539484e-05,0.005230524864460217,0.00027454430028882976,0.0011839665672292352,2.0404105847660624e+85,0.28031687995124926
YER056C,11.0,1.261077097314667e-06,0.004753626416545779,0.0001346936712352669,0.000522484211992794,1.936244634476502e+82,0.2402506963788301
YGR185C,37.0,0.0008682819063949699,0.005967333892237326,0.00019936309114431715,0.00021224594171480538,9.185180265530699e+87,0.26648643429564545
YBR115C,32.0,7.424783938212354e-05,0.0052703886632183335,0.0003139625224718157,0.002218122338228735,6.71872678322205e+85,0.2822951825713409
YGR204W,30.0,2.7819043876514132e-05,0.005189449016595166,0.000250288186445424,0.0008483933289924694,9.413312132983171e+84,0.2695180899370148
YGL234W,26.0,3.307043411059115e-05,0.005120830008394266,0.00021282579895305298,0.00028275410439642946,1.3313781191039657e+85,0.2712797326518577
YDR408C,25.0,1.9461589069651682e-05,0.005084692486683829,0.00023052400012588538,0.0007799757821793631,4.613654565949338e+84,0.26578073089701
YBR143C,59.0,0.010230871740083912,0.01342970837200498,0.00020265998467657874,0.0008413129825678171,1.2752400373320194e+90,0.2991059333513953
YOR202W,39.0,9.891030204234837e-05,0.005448942804163674,0.0003015849273489775,0.0011212105184760634,1.1919114905066907e+86,0.28562558211735484
YMR120C,36.0,3.778312300228942e-05,0.005324942426149649,0.00028334797969902946,0.0003567925045793708,1.7378661862326834e+85,0.2636354952717547
YCL030C,67.0,0.00017145380304534473,0.006106640448599846,0.0005034602549548544,0.0036074878289777124,3.5815951361022007e+86,0.2929314370621949
YPL242C,22.0,1.0756144107193646e-05,0.005031116621019393,0.00020209635389573658,0.0001798221142903406,1.4087032128892466e+84,0.2678051620415292
YMR032W,37.0,1.2664245625785813e-05,0.005339438769039732,0.0003409780022554662,0.0011972546208514525,1.953201824890325e+84,0.2718408352211169
YOR231W,23.0,2.8153976359198517e-06,0.005022142775980337,0.0002223363339685156,9.64589443059566e-05,9.649900610466434e+82,0.25422557914613364
YPL140C,14.0,6.305258088015251e-07,0.004829717989118382,0.00014348940316551454,2.6505779534977128e-05,4.8310505129826705e+81,0.23948978263699075
YDR113C,44.0,8.98479430134003e-06,0.0055672304858629795,0.0002812805076283131,0.00010097531777387736,9.78772287821311e+83,0.26542289753329806
YHR107C,29.0,6.488023918818681e-06,0.005169987053900762,0.00027618277561820674,0.0005873599404136399,5.120115281587647e+83,0.26905829596412556
YJL128C,28.0,2.375194370281276e-06,0.00511772389119995,0.0002724810000327992,0.00017809064157173297,6.857058006136079e+82,0.25324585952195255
YGR230W,5.0,4.977756525978086e-07,0.004644087821031825,5.756536208102638e-05,0.0,2.993516750559481e+81,0.22966507177033493
YJL141C,16.0,2.503996296763308e-06,0.004874201604683935,0.0001678842572224144,0.00048181304453832614,7.62321696114215e+82,0.25389816475783084
YDL017W,46.0,7.862526088388858e-05,0.0057371513423973555,0.00024900359041276233,0.0004411351693680821,7.511493205715578e+85,0.27972027972027974
YNL152W,12.0,1.7529911109524557e-06,0.0047855267979728736,0.00012050223611047991,1.7488131664504395e-05,3.7399012004636206e+82,0.24377318494965552
YAR020C,2.0,2.4141236966093364e-13,0.004566442536104308,5.701173587448468e-05,1.0941560686709855e-08,5.954155000773381e+68,0.12681783720449377
YMR325W,11.0,2.441418093658091e-11,0.0047480737444789214,0.0001796007603533092,0.0002297771551474635,7.15987382217634e+72,0.1452249408050513
YFL020C,6.0,2.3726406202783833e-11,0.004647843093130631,0.00011327279052076122,0.00013759244145908375,6.814597828644921e+72,0.14260986384891622
YAR031W,1.0,9.042707639751282e-12,0.004546692180844729,7.210983033404016e-05,0.0,9.964254075384815e+71,0.1440237952357346
YAR047C,6.0,1.958516718952907e-09,0.004641777756387049,0.000313576272947546,0.002365524167776185,4.676530311207045e+76,0.16825164594001463
YAR033W,2.0,9.043107403894485e-12,0.004565659198664889,0.00012681659675748278,0.00016912387390821156,9.96510741702522e+71,0.14403131115459883
YGL051W,2.0,8.419411682983809e-14,0.004565580694016787,0.00012797898244377434,6.564936412025914e-08,8.574354764917765e+67,0.126785796315862
YAR035C-A,1.0,6.453217140452123e-11,0.004546375352648937,8.029256826695992e-05,0.0,5.0883256239760524e+73,0.1406297768266585
YBR196C-A,2.0,1.3991526288843701e-08,0.004565513543031491,0.00012184545352875552,0.0003623188405797101,2.3881074117687427e+78,0.16363798061245666
YOR100C,4.0,9.762523218780226e-08,0.004605921101407204,9.037611881753481e-05,7.010070602339931e-05,1.1620622693576142e+80,0.19692483322036317
YAR042W,8.0,2.9309656284118743e-07,0.004688055844615981,0.00011962437312539856,0.00021512706680120933,1.0465210673393397e+81,0.23203026481715006
YEL013W,27.0,7.0353322220196685e-06,0.005100310403276668,0.0003266499657715392,0.00519503302608105,6.027198444513101e+83,0.265448425102188
YBL091C-A,13.0,1.9456869266855834e-07,0.004786001497148338,0.00018120070212092633,0.00012529710006576748,4.5946134372232893e+80,0.23257773658043313
YDL019C,8.0,4.4579851193922516e-07,0.004694213081807926,0.00010946226778907266,0.00013430055475293983,2.4211932336367765e+81,0.23485364193328795
